Datetime,Ticker,Adj Close
2024-03-01 12:00:00+00:00,BTC-USD,62239.9921875
2024-03-01 13:00:00+00:00,BTC-USD,62466.7265625
2024-03-01 14:00:00+00:00,BTC-USD,61932.8984375
2024-03-01 15:00:00+00:00,BTC-USD,61256.38671875
2024-03-01 16:00:00+00:00,BTC-USD,61461.9609375
2024-03-01 17:00:00+00:00,BTC-USD,61899.55078125
2024-03-01 18:00:00+00:00,BTC-USD,62388.91015625
2024-03-01 19:00:00+00:00,BTC-USD,62201.09765625
2024-03-01 20:00:00+00:00,BTC-USD,63155.1015625
2024-03-01 21:00:00+00:00,BTC-USD,62632.3046875
2024-03-01 22:00:00+00:00,BTC-USD,62599.578125
2024-03-01 23:00:00+00:00,BTC-USD,62461.9921875
2024-03-02 00:00:00+00:00,BTC-USD,62345.3203125
2024-03-02 01:00:00+00:00,BTC-USD,62075.40234375
2024-03-02 02:00:00+00:00,BTC-USD,62185.3125
2024-03-02 03:00:00+00:00,BTC-USD,62360.2109375
2024-03-02 04:00:00+00:00,BTC-USD,62113.74609375
2024-03-02 05:00:00+00:00,BTC-USD,62039.50390625
2024-03-02 06:00:00+00:00,BTC-USD,62074.390625
2024-03-02 07:00:00+00:00,BTC-USD,62088.69140625
2024-03-02 08:00:00+00:00,BTC-USD,62026.6015625
2024-03-02 09:00:00+00:00,BTC-USD,61921.04296875
2024-03-02 10:00:00+00:00,BTC-USD,61951.3671875
2024-03-02 11:00:00+00:00,BTC-USD,61930.19921875
2024-03-02 12:00:00+00:00,BTC-USD,62161.8671875
2024-03-02 13:00:00+00:00,BTC-USD,61902.421875
2024-03-02 14:00:00+00:00,BTC-USD,61858.30078125
2024-03-02 15:00:00+00:00,BTC-USD,61849.58203125
2024-03-02 16:00:00+00:00,BTC-USD,61911.3046875
2024-03-02 17:00:00+00:00,BTC-USD,61845.76171875
2024-03-02 18:00:00+00:00,BTC-USD,62069.0234375
2024-03-02 19:00:00+00:00,BTC-USD,62156.65234375
2024-03-02 20:00:00+00:00,BTC-USD,61946.1875
2024-03-02 21:00:00+00:00,BTC-USD,61937.00390625
2024-03-02 22:00:00+00:00,BTC-USD,61808.24609375
2024-03-02 23:00:00+00:00,BTC-USD,62026.18359375
2024-03-03 00:00:00+00:00,BTC-USD,61803.45703125
2024-03-03 01:00:00+00:00,BTC-USD,61832.2578125
2024-03-03 02:00:00+00:00,BTC-USD,61817.6484375
2024-03-03 03:00:00+00:00,BTC-USD,61970.9765625
2024-03-03 04:00:00+00:00,BTC-USD,62048.54296875
2024-03-03 05:00:00+00:00,BTC-USD,61932.19921875
2024-03-03 06:00:00+00:00,BTC-USD,61897.43359375
2024-03-03 07:00:00+00:00,BTC-USD,61686.625
2024-03-03 08:00:00+00:00,BTC-USD,61635.96484375
2024-03-03 09:00:00+00:00,BTC-USD,61750.3046875
2024-03-03 10:00:00+00:00,BTC-USD,61703.2421875
2024-03-03 11:00:00+00:00,BTC-USD,61816.875
2024-03-03 12:00:00+00:00,BTC-USD,62234.63671875
2024-03-03 13:00:00+00:00,BTC-USD,62366.32421875
2024-03-03 14:00:00+00:00,BTC-USD,62233.8828125
2024-03-03 15:00:00+00:00,BTC-USD,62220.3359375
2024-03-03 16:00:00+00:00,BTC-USD,62835.11328125
2024-03-03 17:00:00+00:00,BTC-USD,62617.78515625
2024-03-03 18:00:00+00:00,BTC-USD,62871.80078125
2024-03-03 19:00:00+00:00,BTC-USD,62767.04296875
2024-03-03 20:00:00+00:00,BTC-USD,62794.6796875
2024-03-03 21:00:00+00:00,BTC-USD,62842.59765625
2024-03-03 22:00:00+00:00,BTC-USD,62739.65625
2024-03-03 23:00:00+00:00,BTC-USD,63153.92578125
2024-03-04 00:00:00+00:00,BTC-USD,63322.6875
2024-03-04 01:00:00+00:00,BTC-USD,63561.00390625
2024-03-04 02:00:00+00:00,BTC-USD,63676.73046875
2024-03-04 03:00:00+00:00,BTC-USD,63450.8984375
2024-03-04 04:00:00+00:00,BTC-USD,63653.3203125
2024-03-04 05:00:00+00:00,BTC-USD,63440.01171875
2024-03-04 06:00:00+00:00,BTC-USD,63685.953125
2024-03-04 07:00:00+00:00,BTC-USD,64076.93359375
2024-03-04 08:00:00+00:00,BTC-USD,65255.671875
2024-03-04 09:00:00+00:00,BTC-USD,65380.68359375
2024-03-04 10:00:00+00:00,BTC-USD,65101.1953125
2024-03-04 11:00:00+00:00,BTC-USD,65159.87109375
2024-03-04 12:00:00+00:00,BTC-USD,65150.50390625
2024-03-04 13:00:00+00:00,BTC-USD,65126.17578125
2024-03-04 14:00:00+00:00,BTC-USD,66284.2109375
2024-03-04 15:00:00+00:00,BTC-USD,66475.5078125
2024-03-04 16:00:00+00:00,BTC-USD,66555.875
2024-03-04 17:00:00+00:00,BTC-USD,67169.515625
2024-03-04 18:00:00+00:00,BTC-USD,66636.4453125
2024-03-04 19:00:00+00:00,BTC-USD,67481.8671875
2024-03-04 20:00:00+00:00,BTC-USD,67807.90625
2024-03-04 21:00:00+00:00,BTC-USD,67449.0
2024-03-04 22:00:00+00:00,BTC-USD,67961.2265625
2024-03-04 23:00:00+00:00,BTC-USD,68357.734375
2024-03-05 00:00:00+00:00,BTC-USD,68177.859375
2024-03-05 01:00:00+00:00,BTC-USD,68684.6953125
2024-03-05 02:00:00+00:00,BTC-USD,68249.7109375
2024-03-05 03:00:00+00:00,BTC-USD,68233.2109375
2024-03-05 04:00:00+00:00,BTC-USD,67433.9296875
2024-03-05 05:00:00+00:00,BTC-USD,67013.3984375
2024-03-05 06:00:00+00:00,BTC-USD,67300.3046875
2024-03-05 07:00:00+00:00,BTC-USD,66360.1953125
2024-03-05 08:00:00+00:00,BTC-USD,66825.6484375
2024-03-05 09:00:00+00:00,BTC-USD,66362.7265625
2024-03-05 10:00:00+00:00,BTC-USD,66943.8828125
2024-03-05 11:00:00+00:00,BTC-USD,66682.578125
2024-03-05 12:00:00+00:00,BTC-USD,67346.28125
2024-03-05 13:00:00+00:00,BTC-USD,67866.5234375
2024-03-05 14:00:00+00:00,BTC-USD,68743.4921875
2024-03-05 15:00:00+00:00,BTC-USD,66919.59375
2024-03-05 16:00:00+00:00,BTC-USD,65266.7265625
2024-03-05 17:00:00+00:00,BTC-USD,65544.4765625
2024-03-05 18:00:00+00:00,BTC-USD,64125.20703125
2024-03-05 19:00:00+00:00,BTC-USD,61211.64453125
2024-03-05 20:00:00+00:00,BTC-USD,61980.03125
2024-03-05 21:00:00+00:00,BTC-USD,63307.4609375
2024-03-05 22:00:00+00:00,BTC-USD,63350.2890625
2024-03-05 23:00:00+00:00,BTC-USD,63829.02734375
2024-02-28 00:00:00+00:00,ETH-USD,3253.644287109375
2024-02-28 01:00:00+00:00,ETH-USD,3236.02099609375
2024-02-28 02:00:00+00:00,ETH-USD,3245.4013671875
2024-02-28 03:00:00+00:00,ETH-USD,3249.84033203125
2024-02-28 04:00:00+00:00,ETH-USD,3268.197265625
2024-02-28 05:00:00+00:00,ETH-USD,3253.6748046875
2024-02-28 06:00:00+00:00,ETH-USD,3259.8251953125
2024-02-28 07:00:00+00:00,ETH-USD,3300.9716796875
2024-02-28 08:00:00+00:00,ETH-USD,3331.698974609375
2024-02-28 09:00:00+00:00,ETH-USD,3362.080322265625
2024-02-28 10:00:00+00:00,ETH-USD,3346.824462890625
2024-02-28 11:00:00+00:00,ETH-USD,3298.8037109375
2024-02-28 12:00:00+00:00,ETH-USD,3315.088623046875
2024-02-28 13:00:00+00:00,ETH-USD,3355.766845703125
2024-02-28 14:00:00+00:00,ETH-USD,3366.170654296875
2024-02-28 15:00:00+00:00,ETH-USD,3350.671142578125
2024-02-28 16:00:00+00:00,ETH-USD,3426.528564453125
2024-02-28 17:00:00+00:00,ETH-USD,3344.707275390625
2024-02-28 18:00:00+00:00,ETH-USD,3323.513671875
2024-02-28 19:00:00+00:00,ETH-USD,3301.60107421875
2024-02-28 20:00:00+00:00,ETH-USD,3295.719970703125
2024-02-28 21:00:00+00:00,ETH-USD,3323.07373046875
2024-02-28 22:00:00+00:00,ETH-USD,3338.953125
2024-02-28 23:00:00+00:00,ETH-USD,3383.880126953125
2024-02-29 00:00:00+00:00,ETH-USD,3448.0322265625
2024-02-29 01:00:00+00:00,ETH-USD,3418.680419921875
2024-02-29 02:00:00+00:00,ETH-USD,3403.679443359375
2024-02-29 03:00:00+00:00,ETH-USD,3406.154052734375
2024-02-29 04:00:00+00:00,ETH-USD,3445.95849609375
2024-02-29 05:00:00+00:00,ETH-USD,3470.38232421875
2024-02-29 06:00:00+00:00,ETH-USD,3476.93212890625
2024-02-29 07:00:00+00:00,ETH-USD,3467.877197265625
2024-02-29 08:00:00+00:00,ETH-USD,3479.879638671875
2024-02-29 09:00:00+00:00,ETH-USD,3466.436279296875
2024-02-29 10:00:00+00:00,ETH-USD,3471.8701171875
2024-02-29 11:00:00+00:00,ETH-USD,3515.83544921875
2024-02-29 12:00:00+00:00,ETH-USD,3467.276123046875
2024-02-29 13:00:00+00:00,ETH-USD,3481.9560546875
2024-02-29 14:00:00+00:00,ETH-USD,3471.07568359375
2024-02-29 15:00:00+00:00,ETH-USD,3469.67919921875
2024-02-29 16:00:00+00:00,ETH-USD,3440.896728515625
2024-02-29 17:00:00+00:00,ETH-USD,3386.521728515625
2024-02-29 18:00:00+00:00,ETH-USD,3371.37744140625
2024-02-29 19:00:00+00:00,ETH-USD,3403.9365234375
2024-02-29 20:00:00+00:00,ETH-USD,3404.222412109375
2024-02-29 21:00:00+00:00,ETH-USD,3350.55322265625
2024-02-29 22:00:00+00:00,ETH-USD,3325.92236328125
2024-02-29 23:00:00+00:00,ETH-USD,3346.343505859375
2024-03-01 00:00:00+00:00,ETH-USD,3378.203125
2024-03-01 01:00:00+00:00,ETH-USD,3375.808837890625
2024-03-01 02:00:00+00:00,ETH-USD,3366.671630859375
2024-03-01 03:00:00+00:00,ETH-USD,3370.302978515625
2024-03-01 04:00:00+00:00,ETH-USD,3374.317138671875
2024-03-01 05:00:00+00:00,ETH-USD,3370.18017578125
2024-03-01 06:00:00+00:00,ETH-USD,3385.790283203125
2024-03-01 07:00:00+00:00,ETH-USD,3368.71875
2024-03-01 08:00:00+00:00,ETH-USD,3423.397216796875
2024-03-01 09:00:00+00:00,ETH-USD,3431.431640625
2024-03-01 10:00:00+00:00,ETH-USD,3411.59033203125
2024-03-01 11:00:00+00:00,ETH-USD,3411.142578125
2024-03-01 12:00:00+00:00,ETH-USD,3424.079833984375
2024-03-01 13:00:00+00:00,ETH-USD,3438.2373046875
2024-03-01 14:00:00+00:00,ETH-USD,3416.55712890625
2024-03-01 15:00:00+00:00,ETH-USD,3391.32470703125
2024-03-01 16:00:00+00:00,ETH-USD,3390.75634765625
2024-03-01 17:00:00+00:00,ETH-USD,3418.662841796875
2024-03-01 18:00:00+00:00,ETH-USD,3433.25634765625
2024-03-01 19:00:00+00:00,ETH-USD,3428.63818359375
2024-03-01 20:00:00+00:00,ETH-USD,3451.4990234375
2024-03-01 21:00:00+00:00,ETH-USD,3430.93310546875
2024-03-01 22:00:00+00:00,ETH-USD,3439.022216796875
2024-03-01 23:00:00+00:00,ETH-USD,3436.14990234375
2024-03-02 00:00:00+00:00,ETH-USD,3459.484375
2024-03-02 01:00:00+00:00,ETH-USD,3444.537353515625
2024-03-02 02:00:00+00:00,ETH-USD,3441.5654296875
2024-03-02 03:00:00+00:00,ETH-USD,3445.350830078125
2024-03-02 04:00:00+00:00,ETH-USD,3431.41064453125
2024-03-02 05:00:00+00:00,ETH-USD,3422.79541015625
2024-03-02 06:00:00+00:00,ETH-USD,3440.403564453125
2024-03-02 07:00:00+00:00,ETH-USD,3435.8955078125
2024-03-02 08:00:00+00:00,ETH-USD,3421.84375
2024-03-02 09:00:00+00:00,ETH-USD,3407.967529296875
2024-03-02 10:00:00+00:00,ETH-USD,3411.62451171875
2024-03-02 11:00:00+00:00,ETH-USD,3410.911865234375
2024-03-02 12:00:00+00:00,ETH-USD,3424.195556640625
2024-03-02 13:00:00+00:00,ETH-USD,3415.36572265625
2024-03-02 14:00:00+00:00,ETH-USD,3415.153564453125
2024-03-02 15:00:00+00:00,ETH-USD,3422.3505859375
2024-03-02 16:00:00+00:00,ETH-USD,3426.3486328125
2024-03-02 17:00:00+00:00,ETH-USD,3419.366455078125
2024-03-02 18:00:00+00:00,ETH-USD,3433.622802734375
2024-03-02 19:00:00+00:00,ETH-USD,3429.225341796875
2024-03-02 20:00:00+00:00,ETH-USD,3409.699462890625
2024-03-02 21:00:00+00:00,ETH-USD,3409.82763671875
2024-03-02 22:00:00+00:00,ETH-USD,3408.563720703125
2024-03-02 23:00:00+00:00,ETH-USD,3421.328369140625
2024-03-03 00:00:00+00:00,ETH-USD,3431.92919921875
2024-03-03 01:00:00+00:00,ETH-USD,3432.7177734375
2024-03-03 02:00:00+00:00,ETH-USD,3417.34912109375
2024-03-03 03:00:00+00:00,ETH-USD,3432.64599609375
2024-03-03 04:00:00+00:00,ETH-USD,3441.904296875
2024-03-03 05:00:00+00:00,ETH-USD,3423.93359375
2024-03-03 06:00:00+00:00,ETH-USD,3415.358154296875
2024-03-03 07:00:00+00:00,ETH-USD,3398.101318359375
2024-03-03 08:00:00+00:00,ETH-USD,3396.35400390625
2024-03-03 09:00:00+00:00,ETH-USD,3409.7353515625
2024-03-03 10:00:00+00:00,ETH-USD,3402.31591796875
2024-03-03 11:00:00+00:00,ETH-USD,3412.60888671875
2024-03-03 12:00:00+00:00,ETH-USD,3423.6337890625
2024-03-03 13:00:00+00:00,ETH-USD,3428.84130859375
2024-03-03 14:00:00+00:00,ETH-USD,3423.89599609375
2024-03-03 15:00:00+00:00,ETH-USD,3426.226318359375
2024-03-03 16:00:00+00:00,ETH-USD,3482.8720703125
2024-03-03 17:00:00+00:00,ETH-USD,3464.36767578125
2024-03-03 18:00:00+00:00,ETH-USD,3472.885009765625
2024-03-03 19:00:00+00:00,ETH-USD,3467.305908203125
2024-03-03 20:00:00+00:00,ETH-USD,3469.850341796875
2024-03-03 21:00:00+00:00,ETH-USD,3478.371826171875
2024-03-03 22:00:00+00:00,ETH-USD,3464.217529296875
2024-03-03 23:00:00+00:00,ETH-USD,3490.578125
2024-03-04 00:00:00+00:00,ETH-USD,3478.6474609375
2024-03-04 01:00:00+00:00,ETH-USD,3481.665283203125
2024-03-04 02:00:00+00:00,ETH-USD,3487.78564453125
2024-03-04 03:00:00+00:00,ETH-USD,3472.26123046875
2024-03-04 04:00:00+00:00,ETH-USD,3485.56298828125
2024-03-04 05:00:00+00:00,ETH-USD,3466.351318359375
2024-03-04 06:00:00+00:00,ETH-USD,3473.424072265625
2024-03-04 07:00:00+00:00,ETH-USD,3480.956298828125
2024-03-04 08:00:00+00:00,ETH-USD,3534.94189453125
2024-03-04 09:00:00+00:00,ETH-USD,3526.4443359375
2024-03-04 10:00:00+00:00,ETH-USD,3496.9384765625
2024-03-04 11:00:00+00:00,ETH-USD,3506.47216796875
2024-03-04 12:00:00+00:00,ETH-USD,3506.973388671875
2024-03-04 13:00:00+00:00,ETH-USD,3488.2255859375
2024-03-04 14:00:00+00:00,ETH-USD,3538.6357421875
2024-03-04 15:00:00+00:00,ETH-USD,3562.827392578125
2024-03-04 16:00:00+00:00,ETH-USD,3552.796142578125
2024-03-04 17:00:00+00:00,ETH-USD,3558.7529296875
2024-03-04 18:00:00+00:00,ETH-USD,3594.974609375
2024-03-04 19:00:00+00:00,ETH-USD,3596.761474609375
2024-03-04 20:00:00+00:00,ETH-USD,3595.376953125
2024-03-04 21:00:00+00:00,ETH-USD,3579.291259765625
2024-03-04 22:00:00+00:00,ETH-USD,3611.32470703125
2024-03-04 23:00:00+00:00,ETH-USD,3631.317138671875
2024-03-05 00:00:00+00:00,ETH-USD,3626.396240234375
2024-03-05 01:00:00+00:00,ETH-USD,3651.845458984375
2024-03-05 02:00:00+00:00,ETH-USD,3627.607421875
2024-03-05 03:00:00+00:00,ETH-USD,3697.841064453125
2024-03-05 04:00:00+00:00,ETH-USD,3699.510498046875
2024-03-05 05:00:00+00:00,ETH-USD,3717.912353515625
2024-03-05 06:00:00+00:00,ETH-USD,3713.690185546875
2024-03-05 07:00:00+00:00,ETH-USD,3683.17822265625
2024-03-05 08:00:00+00:00,ETH-USD,3693.803466796875
2024-03-05 09:00:00+00:00,ETH-USD,3687.233154296875
2024-03-05 10:00:00+00:00,ETH-USD,3714.453125
2024-03-05 11:00:00+00:00,ETH-USD,3737.811279296875
2024-03-05 12:00:00+00:00,ETH-USD,3760.531494140625
2024-03-05 13:00:00+00:00,ETH-USD,3784.175537109375
2024-03-05 14:00:00+00:00,ETH-USD,3802.996826171875
2024-03-05 15:00:00+00:00,ETH-USD,3785.7939453125
2024-03-05 16:00:00+00:00,ETH-USD,3672.2509765625
2024-03-05 17:00:00+00:00,ETH-USD,3684.17919921875
2024-03-05 18:00:00+00:00,ETH-USD,3617.812744140625
2024-03-05 19:00:00+00:00,ETH-USD,3360.62255859375
2024-03-05 20:00:00+00:00,ETH-USD,3390.77294921875
2024-03-05 21:00:00+00:00,ETH-USD,3520.158935546875
2024-03-05 22:00:00+00:00,ETH-USD,3501.11962890625
2024-03-05 23:00:00+00:00,ETH-USD,3557.746337890625
2024-02-28 00:00:00+00:00,SOL-USD,108.76266479492188
2024-02-28 01:00:00+00:00,SOL-USD,107.94422149658203
2024-02-28 02:00:00+00:00,SOL-USD,107.93701934814453
2024-02-28 03:00:00+00:00,SOL-USD,107.72988891601562
2024-02-28 04:00:00+00:00,SOL-USD,108.72966766357422
2024-02-28 05:00:00+00:00,SOL-USD,108.72438049316406
2024-02-28 06:00:00+00:00,SOL-USD,108.71661376953125
2024-02-28 07:00:00+00:00,SOL-USD,110.11705017089844
2024-02-28 08:00:00+00:00,SOL-USD,110.64927673339844
2024-02-28 09:00:00+00:00,SOL-USD,111.48638916015625
2024-02-28 10:00:00+00:00,SOL-USD,114.14348602294922
2024-02-28 11:00:00+00:00,SOL-USD,111.28744506835938
2024-02-28 12:00:00+00:00,SOL-USD,111.3545913696289
2024-02-28 13:00:00+00:00,SOL-USD,112.92122650146484
2024-02-28 14:00:00+00:00,SOL-USD,111.92491149902344
2024-02-28 15:00:00+00:00,SOL-USD,112.97384643554688
2024-02-28 16:00:00+00:00,SOL-USD,116.04497528076172
2024-02-28 17:00:00+00:00,SOL-USD,113.96198272705078
2024-02-28 18:00:00+00:00,SOL-USD,112.67329406738281
2024-02-28 19:00:00+00:00,SOL-USD,111.4459457397461
2024-02-28 20:00:00+00:00,SOL-USD,112.58778381347656
2024-02-28 21:00:00+00:00,SOL-USD,116.30979919433594
2024-02-28 22:00:00+00:00,SOL-USD,115.79190063476562
2024-02-28 23:00:00+00:00,SOL-USD,117.94244384765625
2024-02-29 00:00:00+00:00,SOL-USD,121.38836669921875
2024-02-29 01:00:00+00:00,SOL-USD,123.87939453125
2024-02-29 02:00:00+00:00,SOL-USD,121.66516876220703
2024-02-29 03:00:00+00:00,SOL-USD,123.67837524414062
2024-02-29 04:00:00+00:00,SOL-USD,122.71580505371094
2024-02-29 05:00:00+00:00,SOL-USD,123.8409652709961
2024-02-29 06:00:00+00:00,SOL-USD,123.30404663085938
2024-02-29 07:00:00+00:00,SOL-USD,125.41915893554688
2024-02-29 08:00:00+00:00,SOL-USD,131.7933349609375
2024-02-29 09:00:00+00:00,SOL-USD,129.07650756835938
2024-02-29 10:00:00+00:00,SOL-USD,128.2221221923828
2024-02-29 11:00:00+00:00,SOL-USD,129.15415954589844
2024-02-29 12:00:00+00:00,SOL-USD,129.63970947265625
2024-02-29 13:00:00+00:00,SOL-USD,132.8898162841797
2024-02-29 14:00:00+00:00,SOL-USD,131.61965942382812
2024-02-29 15:00:00+00:00,SOL-USD,132.51524353027344
2024-02-29 16:00:00+00:00,SOL-USD,130.19320678710938
2024-02-29 17:00:00+00:00,SOL-USD,128.74240112304688
2024-02-29 18:00:00+00:00,SOL-USD,127.37467956542969
2024-02-29 19:00:00+00:00,SOL-USD,130.13377380371094
2024-02-29 20:00:00+00:00,SOL-USD,130.9243621826172
2024-02-29 21:00:00+00:00,SOL-USD,127.66729736328125
2024-02-29 22:00:00+00:00,SOL-USD,123.67886352539062
2024-02-29 23:00:00+00:00,SOL-USD,125.70391845703125
2024-03-01 00:00:00+00:00,SOL-USD,131.82931518554688
2024-03-01 01:00:00+00:00,SOL-USD,135.68019104003906
2024-03-01 02:00:00+00:00,SOL-USD,134.25674438476562
2024-03-01 03:00:00+00:00,SOL-USD,134.41635131835938
2024-03-01 04:00:00+00:00,SOL-USD,136.9726104736328
2024-03-01 05:00:00+00:00,SOL-USD,133.80471801757812
2024-03-01 06:00:00+00:00,SOL-USD,133.4285888671875
2024-03-01 07:00:00+00:00,SOL-USD,131.91139221191406
2024-03-01 08:00:00+00:00,SOL-USD,132.35360717773438
2024-03-01 09:00:00+00:00,SOL-USD,134.00872802734375
2024-03-01 10:00:00+00:00,SOL-USD,134.60910034179688
2024-03-01 11:00:00+00:00,SOL-USD,135.12428283691406
2024-03-01 12:00:00+00:00,SOL-USD,134.4532928466797
2024-03-01 13:00:00+00:00,SOL-USD,134.6885223388672
2024-03-01 14:00:00+00:00,SOL-USD,132.4173126220703
2024-03-01 15:00:00+00:00,SOL-USD,131.15719604492188
2024-03-01 16:00:00+00:00,SOL-USD,130.06097412109375
2024-03-01 17:00:00+00:00,SOL-USD,132.26087951660156
2024-03-01 18:00:00+00:00,SOL-USD,133.11575317382812
2024-03-01 19:00:00+00:00,SOL-USD,130.95791625976562
2024-03-01 20:00:00+00:00,SOL-USD,131.1962432861328
2024-03-01 21:00:00+00:00,SOL-USD,130.784912109375
2024-03-01 22:00:00+00:00,SOL-USD,130.454345703125
2024-03-01 23:00:00+00:00,SOL-USD,129.96420288085938
2024-03-02 00:00:00+00:00,SOL-USD,130.88339233398438
2024-03-02 01:00:00+00:00,SOL-USD,129.1649169921875
2024-03-02 02:00:00+00:00,SOL-USD,130.0028076171875
2024-03-02 03:00:00+00:00,SOL-USD,130.09298706054688
2024-03-02 04:00:00+00:00,SOL-USD,129.76902770996094
2024-03-02 05:00:00+00:00,SOL-USD,128.52915954589844
2024-03-02 06:00:00+00:00,SOL-USD,129.5630645751953
2024-03-02 07:00:00+00:00,SOL-USD,129.19338989257812
2024-03-02 08:00:00+00:00,SOL-USD,130.29745483398438
2024-03-02 09:00:00+00:00,SOL-USD,128.62130737304688
2024-03-02 10:00:00+00:00,SOL-USD,128.43405151367188
2024-03-02 11:00:00+00:00,SOL-USD,129.04266357421875
2024-03-02 12:00:00+00:00,SOL-USD,129.94187927246094
2024-03-02 13:00:00+00:00,SOL-USD,129.7224578857422
2024-03-02 14:00:00+00:00,SOL-USD,128.49200439453125
2024-03-02 15:00:00+00:00,SOL-USD,128.0353546142578
2024-03-02 16:00:00+00:00,SOL-USD,128.3682098388672
2024-03-02 17:00:00+00:00,SOL-USD,128.0601348876953
2024-03-02 18:00:00+00:00,SOL-USD,129.76625061035156
2024-03-02 19:00:00+00:00,SOL-USD,130.54385375976562
2024-03-02 20:00:00+00:00,SOL-USD,129.15675354003906
2024-03-02 21:00:00+00:00,SOL-USD,128.7681884765625
2024-03-02 22:00:00+00:00,SOL-USD,128.6431121826172
2024-03-02 23:00:00+00:00,SOL-USD,129.62689208984375
2024-03-03 00:00:00+00:00,SOL-USD,129.3594970703125
2024-03-03 01:00:00+00:00,SOL-USD,129.90603637695312
2024-03-03 02:00:00+00:00,SOL-USD,129.12794494628906
2024-03-03 03:00:00+00:00,SOL-USD,130.27127075195312
2024-03-03 04:00:00+00:00,SOL-USD,130.1833953857422
2024-03-03 05:00:00+00:00,SOL-USD,129.6241455078125
2024-03-03 06:00:00+00:00,SOL-USD,129.13552856445312
2024-03-03 07:00:00+00:00,SOL-USD,127.49173736572266
2024-03-03 08:00:00+00:00,SOL-USD,126.4499282836914
2024-03-03 09:00:00+00:00,SOL-USD,130.23406982421875
2024-03-03 10:00:00+00:00,SOL-USD,129.21615600585938
